subjects	S	distractor	R	rt
8	nonword	present	nonword	0.39192889567692
8	word	absent	word	0.122340379457635
8	nonword	absent	nonword	0.219209754843029
8	word	absent	word	0.2984386382996
8	nonword	present	nonword	0.129920468629671
8	nonword	present	nonword	0.376150239857648
8	nonword	present	word	0.174987715319218
8	nonword	absent	nonword	0.27030452016909
8	nonword	present	nonword	0.290971566797899
8	nonword	absent	nonword	0.155968404816916
8	word	present	word	0.381352254971955
8	word	absent	word	0.106868066572309
8	word	absent	word	0.243600479897672
8	word	present	word	0.493410942422899
8	word	absent	word	0.148338259045832
8	word	absent	word	0.1350667438769
8	nonword	present	word	0.242710353956603
8	nonword	present	nonword	0.217452897617908
8	nonword	present	nonword	0.181335313982147
8	word	present	word	0.463016114123765
8	nonword	absent	word	0.114345397912832
8	nonword	absent	nonword	0.239541729698687
8	nonword	present	nonword	0.221979655279585
8	nonword	absent	nonword	0.156301620790547
8	nonword	absent	nonword	0.221904909755767
8	word	absent	word	0.306939303871339
8	word	absent	word	0.178661699705677
8	word	present	word	0.165314167868384
8	nonword	present	nonword	0.243616447780704
8	nonword	present	nonword	0.272610729349396
8	nonword	absent	word	0.640549655792143
8	word	present	word	0.304534215606301
8	word	present	word	0.566498521757949
8	nonword	present	nonword	0.527447995587869
8	word	present	word	0.154589634179248
8	word	absent	word	0.130615570526681
8	word	absent	word	0.272376424796431
8	nonword	absent	nonword	0.171025841597554
8	nonword	absent	nonword	0.150362567254748
8	nonword	absent	word	0.335688052296311
8	word	present	word	0.331033422226599
8	nonword	present	word	0.229660029969845
8	nonword	present	nonword	0.352496478906873
8	nonword	present	nonword	0.406270340182599
8	word	absent	word	0.138902171959715
8	nonword	present	nonword	0.294071844088141
8	word	absent	word	0.188933112517204
8	nonword	absent	nonword	0.295882159363414
8	word	present	word	0.259857664414357
8	nonword	absent	nonword	0.173523927279079
8	nonword	present	nonword	0.167941341481793
8	nonword	present	nonword	0.825375280186689
8	nonword	present	nonword	0.189537588984355
8	word	absent	word	0.284460249642652
8	nonword	present	nonword	0.172252132966085
8	word	absent	word	0.207496010064821
8	word	present	word	0.383916561867312
8	nonword	present	nonword	0.142732001108919
8	nonword	absent	nonword	0.1675884292627
8	nonword	absent	nonword	0.183689722096538
8	word	absent	word	0.243135465994379
8	word	present	word	0.123205765517492
8	nonword	absent	nonword	0.188708013988345
8	word	absent	word	0.520506225194431
8	word	absent	word	0.640475030543886
8	nonword	present	nonword	0.216324430791204
8	nonword	absent	nonword	0.221155157240084
8	word	present	word	0.236629713088277
8	word	absent	word	0.333171484308921
8	nonword	absent	nonword	0.265779324423902
8	word	present	word	0.289298488304825
8	word	absent	word	0.170212300062741
8	word	absent	word	0.109755032052514
8	nonword	present	nonword	0.243218589044029
8	nonword	absent	nonword	0.326454903816755
8	word	absent	word	0.220741535410198
8	nonword	absent	nonword	0.208784068573575
8	word	present	word	0.694304870624982
8	word	present	word	0.438561821761863
8	word	present	nonword	0.209160979894515
8	nonword	absent	nonword	0.13302850385589
8	nonword	absent	nonword	0.205516933491774
8	word	absent	word	0.386016775774212
8	nonword	absent	nonword	0.180707128869036
8	word	absent	word	0.175656543083861
8	nonword	absent	nonword	0.219777472110009
8	word	absent	word	0.204456900775807
8	nonword	absent	nonword	0.248111659963649
8	word	absent	word	0.154811660289533
8	word	absent	word	0.141445327523014
8	word	absent	word	0.186854550637691
8	nonword	present	nonword	0.130959798305101
8	word	absent	word	0.151482461980143
8	word	present	nonword	0.152041933616464
8	nonword	absent	nonword	0.705900963920685
8	word	absent	word	0.195390843013459
8	word	absent	word	0.234628083729752
8	word	present	word	0.284968894799616
8	word	absent	word	0.173752958476719
8	nonword	present	word	0.317860865607737
8	nonword	present	nonword	0.297688255836461
8	word	absent	word	0.152520444619309
8	word	absent	word	0.153822384035304
8	word	present	word	0.256884103565453
8	word	present	word	0.16373478782714
8	nonword	present	nonword	0.470612008846092
8	nonword	present	nonword	0.336630768520575
8	nonword	absent	word	0.177936880095317
8	word	present	word	0.141273840366679
8	word	absent	word	0.159122543476129
8	nonword	absent	nonword	0.316078654883915
8	word	absent	word	0.328020659301404
8	nonword	absent	nonword	0.320902953054571
8	word	absent	word	0.352658642256262
8	nonword	absent	nonword	0.204957832611937
8	word	present	word	0.190903726644703
8	word	present	word	0.134743523109469
8	nonword	present	nonword	0.189072890409409
8	word	absent	word	0.863356531922947
8	nonword	absent	nonword	0.189271098463723
8	nonword	absent	nonword	0.166736888891563
8	nonword	present	nonword	0.344807134167614
8	word	absent	word	0.253784730241037
8	word	absent	word	0.320622316916556
8	word	absent	word	0.211543347828038
8	word	absent	word	0.173033681062645
8	nonword	present	nonword	0.862698700814746
8	nonword	absent	nonword	0.225472721665249
8	word	present	word	0.205342237480388
8	nonword	present	nonword	0.259129860486248
8	nonword	present	nonword	0.594790208613932
8	nonword	present	nonword	0.213370902529499
8	nonword	absent	nonword	0.173136535068533
8	word	absent	word	0.166212688653292
8	nonword	absent	nonword	0.282295264679477
8	nonword	present	word	0.249060431509473
8	nonword	present	nonword	0.313011945344808
8	nonword	present	nonword	0.253837809545405
8	word	absent	word	0.524623321758529
8	nonword	absent	nonword	0.136569480349807
8	word	present	word	0.229740356491091
8	nonword	present	nonword	0.211145525408611
8	nonword	present	nonword	0.151944574625269
8	nonword	present	nonword	0.193889899438124
8	nonword	present	nonword	0.496396869327276
8	word	present	word	0.369940773722819
8	word	present	word	0.198458421042163
8	nonword	present	nonword	0.276261839255538
8	nonword	absent	word	0.493507147464365
8	word	present	nonword	0.404145539898677
8	nonword	absent	nonword	0.403222612892795
8	word	present	word	0.254200134150795
8	nonword	absent	nonword	0.301178991664955
8	nonword	present	nonword	0.184896565799285
8	word	present	word	0.246132978358065
8	word	present	word	0.395582325707702
8	nonword	absent	nonword	0.119068191215405
8	nonword	present	nonword	0.225830034401164
8	word	present	nonword	0.235236501003314
8	word	present	word	0.453536596903551
8	nonword	present	nonword	0.185539060456578
8	nonword	absent	nonword	0.314041241729792
8	nonword	present	nonword	0.144507096905106
8	nonword	absent	nonword	0.254384331232226
8	word	present	nonword	0.35956700365094
8	nonword	absent	nonword	0.295476173269591
8	nonword	absent	nonword	0.326945128488638
8	word	present	word	0.158744393823489
8	word	present	word	0.189041712275213
8	word	present	word	0.876185248364806
8	word	absent	word	0.137719454109956
8	word	absent	word	0.201018962931622
8	nonword	present	nonword	0.161765557668802
8	nonword	present	nonword	0.186641048802175
8	word	present	word	0.224596943983056
8	nonword	present	nonword	0.221051064426441
8	word	absent	word	0.117692833087551
8	nonword	absent	nonword	0.181416135805967
8	nonword	absent	nonword	0.471407748232142
8	nonword	present	nonword	0.235319792138183
8	word	absent	nonword	0.151387590996962
8	word	absent	word	0.199877113320337
8	word	present	word	0.245026176721946
8	word	absent	word	0.375672568554923
8	word	present	word	0.173448043787466
8	word	present	word	0.238719296304395
8	nonword	absent	nonword	0.211752870456439
8	nonword	present	nonword	0.444081867458362
8	nonword	present	nonword	0.193767680039831
8	word	absent	word	0.211158953643204
8	nonword	absent	nonword	0.191762339547049
8	nonword	absent	nonword	0.260915454091732
8	nonword	present	nonword	0.251422410655428
8	word	absent	word	0.244658643415112
8	nonword	absent	nonword	0.347678533664553
8	nonword	present	word	0.332848231767788
8	word	present	nonword	0.392036038900179
8	nonword	present	nonword	0.394214277437909
8	word	present	word	0.364495421846504
8	word	present	word	0.183573267307844
8	nonword	present	nonword	0.305701713001237
8	nonword	absent	nonword	0.141911988314806
8	word	present	word	0.294307033431152
8	nonword	absent	nonword	0.268256631089775
8	nonword	absent	nonword	0.17072395327349
8	nonword	present	nonword	0.293393699809591
8	nonword	absent	nonword	0.188472025073036
8	nonword	present	nonword	0.524181855206585
8	word	present	word	0.142309271537996
8	word	absent	word	0.179320588787792
8	nonword	present	word	0.493776672522378
8	nonword	present	nonword	0.32438627722999
8	word	present	nonword	0.152154099222608
8	word	absent	word	0.140288755955393
8	nonword	absent	nonword	0.12628185191537
8	word	absent	word	0.264673258930826
8	word	absent	word	0.169466035934156
8	word	present	word	0.230473863001926
8	word	present	word	0.279359430655262
8	word	absent	nonword	0.192857908196636
8	word	absent	word	0.215701636798413
8	nonword	absent	nonword	0.169262619469796
8	nonword	absent	nonword	0.314520853366403
8	word	absent	word	0.531530366229039
8	word	absent	word	0.159199095988243
8	nonword	absent	nonword	0.524330463803399
8	word	absent	word	0.680565896755874
8	nonword	absent	nonword	0.293805652957251
8	nonword	absent	nonword	0.213919631237351
8	nonword	absent	nonword	0.521613772889649
8	word	absent	nonword	0.246084207227725
8	word	absent	word	0.417524610403181
8	nonword	present	nonword	0.183901763185595
8	nonword	absent	nonword	0.166560759323557
8	nonword	present	nonword	0.218265384471523
8	word	present	word	0.420620332720982
8	nonword	present	nonword	0.298234739726675
8	word	present	word	0.226422080675434
8	nonword	present	nonword	0.288769296392987
8	word	absent	word	0.189299258740039
8	nonword	absent	nonword	0.247895701099837
8	nonword	present	nonword	0.137921735795989
8	word	present	word	0.320261744241442
8	nonword	present	nonword	0.337732141011006
8	nonword	present	nonword	0.245673659929491
8	word	absent	word	0.131530167240496
8	word	present	nonword	0.171118217168756
8	word	absent	word	0.215374728665838
8	word	absent	word	0.225908737424185
8	word	absent	word	0.146033211499714
8	word	absent	word	0.118148422346494
8	word	present	word	0.131103014861056
8	nonword	present	nonword	0.184828776269641
8	word	absent	word	0.210463021602814
8	nonword	absent	nonword	0.14883382883055
9	word	absent	word	0.10976725820967
9	word	present	word	0.146108528546612
9	nonword	present	nonword	0.419232008889858
9	nonword	absent	nonword	0.226712910932416
9	word	absent	word	0.131815752115586
9	nonword	present	nonword	0.16833458424145
9	nonword	absent	nonword	0.37207340706562
9	nonword	absent	nonword	0.370744906618967
9	word	absent	word	0.177977392565587
9	word	present	word	0.126661577015261
9	nonword	absent	nonword	0.261498082520364
9	word	absent	word	0.167078613459693
9	word	absent	word	0.115650760817365
9	word	present	word	0.138657419743008
9	word	present	word	0.150535761200315
9	nonword	present	nonword	0.186755766382465
9	nonword	present	nonword	0.150331638352655
9	word	absent	word	0.115888662300018
9	nonword	absent	nonword	0.702313368428171
9	word	present	word	0.212560159074107
9	nonword	present	nonword	0.314629070663867
9	nonword	present	nonword	0.164965867591158
9	nonword	absent	nonword	0.196968935860894
9	word	absent	word	0.1792854925217
9	nonword	absent	nonword	0.283981914922482
9	nonword	absent	nonword	0.319999524015998
9	word	present	word	0.504237219062085
9	word	present	word	0.325229233328997
9	nonword	present	word	0.24100145556837
9	nonword	absent	nonword	0.224055470446379
9	word	absent	word	0.227832093431711
9	nonword	present	nonword	0.490487362896956
9	nonword	present	nonword	0.381389417963082
9	nonword	absent	nonword	0.126689804374275
9	nonword	present	nonword	0.441538886080973
9	nonword	absent	nonword	0.353512725313467
9	nonword	present	nonword	0.760917506728001
9	nonword	present	nonword	0.133858314433485
9	word	present	word	0.243655098305612
9	nonword	present	nonword	0.111949913862776
9	nonword	absent	nonword	0.22986451032369
9	word	present	word	0.244628839908424
9	nonword	present	nonword	0.13798791115296
9	word	absent	word	0.120498885578568
9	nonword	present	word	0.196135139487806
9	nonword	present	nonword	0.147795446120168
9	nonword	present	nonword	0.537172582227618
9	nonword	present	nonword	0.163784177290674
9	nonword	absent	nonword	0.18713788925907
9	nonword	absent	word	0.144142063287859
9	word	present	nonword	0.28186648838537
9	word	present	word	0.248251376071967
9	nonword	absent	nonword	0.16907175341414
9	word	absent	word	0.134713839513062
9	word	absent	word	0.155595621004012
9	word	absent	word	0.432617413350964
9	word	present	word	0.131127497701498
9	nonword	absent	nonword	0.193435993109477
9	nonword	present	nonword	0.927445755381184
9	nonword	present	word	0.0975879626822063
9	word	absent	word	0.173698997539091
9	nonword	present	nonword	0.308005826539648
9	nonword	present	nonword	0.17375910204461
9	nonword	present	nonword	0.249352141946888
9	word	present	word	0.220110900863694
9	word	absent	word	0.131991318456249
9	nonword	present	nonword	0.152458951998145
9	nonword	absent	word	0.122014211177674
9	word	present	word	0.0938786546744153
9	nonword	present	nonword	0.218619055774786
9	word	present	word	0.162787095325552
9	nonword	absent	word	0.198441358142277
9	word	present	nonword	0.173382769075778
9	word	absent	word	0.656903593174387
9	word	absent	word	0.306681536656846
9	word	present	word	0.177893148474223
9	word	absent	word	0.176633127910094
9	nonword	absent	word	0.149984246401948
9	word	absent	nonword	0.174234560294018
9	nonword	absent	nonword	0.145702644043926
9	word	absent	word	0.16689039444389
9	word	absent	word	0.228447418651196
9	word	present	word	0.274554339507885
9	word	present	word	0.144217260676583
9	word	absent	word	0.169922358620025
9	nonword	absent	nonword	0.321570263193049
9	word	absent	word	0.800954639809845
9	word	absent	word	0.127482893081445
9	word	present	word	0.162283471327812
9	word	present	nonword	0.196340185978636
9	nonword	absent	nonword	0.349664753009669
9	nonword	present	nonword	0.135921611878326
9	word	absent	word	0.123143070471011
9	nonword	absent	nonword	0.137454486699113
9	nonword	absent	nonword	0.250146469576216
9	word	present	word	0.261035111082827
9	word	present	word	0.131722308136156
9	nonword	absent	nonword	0.162993621788469
9	nonword	absent	nonword	0.165048674644678
9	nonword	absent	nonword	0.460076612627318
9	word	present	word	0.305417600036825
9	word	present	word	0.209642398437202
